"","ID","Scenario","CO2_emis"
"1864","364","S3",20.13601048
"1865","365","S3",20.464491135
"1866","366","S3",20.21015074
"1867","367","S3",20.207600485
"1868","368","S3",20.275543775
"1869","369","S3",20.307833135
"1870","370","S3",20.4283419
"1871","371","S3",20.1845438
"1872","372","S3",20.38710785
"1873","373","S3",20.14347181
"1874","374","S3",20.177036845
"1875","375","S3",20.42317715
"1876","376","S3",20.237863365
"1877","377","S3",20.06803945
"1878","378","S3",20.350441775
"1879","379","S3",20.16844803
"1880","380","S3",20.282911665
"1881","381","S3",20.30413094
"1882","382","S3",20.278706135
"1883","383","S3",20.42119374
"1884","384","S3",20.12094766
"1885","385","S3",20.353156645
"1886","386","S3",20.431890065
"1887","387","S3",19.98168483
"1888","388","S3",20.434805685
"1889","389","S3",20.402394415
"1890","390","S3",19.94667622
"1891","391","S3",20.090031795
"1892","392","S3",20.200890325
"1893","393","S3",20.22747072
"1894","394","S3",20.061845035
"1895","395","S3",20.599970375
"1896","396","S3",20.39155793
"1897","397","S3",20.33236296
"1898","398","S3",20.38333083
"1899","399","S3",20.301964665
"1900","400","S3",20.234157155
"1901","401","S3",20.267832785
"1902","402","S3",20.504079765
"1903","403","S3",20.20827683
"1904","404","S3",20.336064425
"1905","405","S3",20.176290785
"1906","406","S3",20.45909242
"1907","407","S3",20.24586453
"1908","408","S3",20.343544735
"1909","409","S3",20.36981561
"1910","410","S3",20.35095606
"1911","411","S3",20.148283605
"1912","412","S3",20.23904925
"1913","413","S3",20.26881427
"1914","414","S3",20.153944755
"1915","415","S3",20.32008071
"1916","416","S3",20.37690318
"1917","417","S3",20.208085205
"1918","418","S3",20.24763405
"1919","419","S3",20.38258112
"1920","420","S3",20.22556834
"1921","421","S3",20.1822151
"1922","422","S3",20.327646065
"1923","423","S3",20.29334592
"1924","424","S3",20.163425995
"1925","425","S3",20.37823178
"1926","426","S3",20.36563271
"1927","427","S3",20.27401698
"1928","428","S3",20.377537185
"1929","429","S3",20.402334555
"1930","430","S3",20.069691075
"1931","431","S3",20.353064665
"1932","432","S3",20.362201345
"1933","433","S3",20.213704745
"1934","434","S3",20.371140195
"1935","435","S3",20.47597221
"1936","436","S3",20.10661557
"1937","437","S3",20.334183215
"1938","438","S3",20.27725818
"1939","439","S3",20.34022506
"1940","440","S3",20.350717715
"1941","441","S3",20.43223499
"1942","442","S3",20.450390455
"1943","443","S3",20.29287215
"1944","444","S3",20.22322066
"1945","445","S3",20.364306665
"1946","446","S3",20.26665493
"1947","447","S3",20.053115695
"1948","448","S3",20.315795975
"1949","449","S3",20.337058685
"1950","450","S3",20.48552645
"1951","451","S3",20.31921274
"1952","452","S3",19.964703935
"1953","453","S3",20.414961365
"1954","454","S3",20.33089128
"1955","455","S3",20.18357947
"1956","456","S3",20.27439731
"1957","457","S3",20.24578642
"1958","458","S3",20.279352185
"1959","459","S3",20.2102909
"1960","460","S3",20.30223075
"1961","461","S3",20.22126864
"1962","462","S3",20.4774198
"1963","463","S3",20.41982572
"1964","464","S3",20.19482001
"1965","465","S3",20.36614079
"1966","466","S3",20.52901839
"1967","467","S3",20.442889705
"1968","468","S3",20.30125693
"1969","469","S3",20.636482785
"1970","470","S3",20.317608565
"1971","471","S3",20.287412115
"1972","472","S3",20.31111923
"1973","473","S3",20.462744245
"1974","474","S3",20.41864166
"1975","475","S3",20.2536164
"1976","476","S3",20.296033415
"1977","477","S3",20.296715965
"1978","478","S3",20.3144327
"1979","479","S3",20.36807602
"1980","480","S3",20.207718745
"1981","481","S3",20.382601925
"1982","482","S3",20.390565495
"1983","483","S3",20.301039025
"1984","484","S3",20.50352168
"1985","485","S3",20.434378635
"1986","486","S3",20.32152465
"1987","487","S3",20.41570706
"1988","488","S3",20.478006355
"1989","489","S3",20.146073895
"1990","490","S3",20.39683145
"1991","491","S3",20.547759315
"1992","492","S3",20.24917654
"1993","493","S3",20.380963805
"1994","494","S3",20.237076425
"1995","495","S3",20.29472854
"1996","496","S3",20.22169861
"1997","497","S3",20.336390005
"1998","498","S3",20.28055632
"1999","499","S3",20.496595075
"2000","500","S3",20.464338565
"2001","1","S3a",20.273537735
"2002","2","S3a",20.057926395
"2003","3","S3a",20.355140785
"2004","4","S3a",20.43580907
"2005","5","S3a",20.24644561
"2006","6","S3a",20.145746855
"2007","7","S3a",20.352201805
"2008","8","S3a",20.156891035
"2009","9","S3a",20.12911052
"2010","10","S3a",20.078513125
"2011","11","S3a",20.05976709
"2012","12","S3a",20.302588815
"2013","13","S3a",20.16226493
"2014","14","S3a",19.90118043
"2015","15","S3a",20.2482071
"2016","16","S3a",20.065908945
"2017","17","S3a",20.096443385
"2018","18","S3a",20.40019821
"2019","19","S3a",20.175548375
"2020","20","S3a",20.362706505
"2021","21","S3a",20.16914956
"2022","22","S3a",20.257703305
"2023","23","S3a",20.0913447
"2024","24","S3a",20.34922961
"2025","25","S3a",20.609388105
"2026","26","S3a",20.333863475
"2027","27","S3a",20.216332745
"2028","28","S3a",20.29030912
"2029","29","S3a",20.38539965
"2030","30","S3a",20.34666293
"2031","31","S3a",20.329460845
"2032","32","S3a",20.462388735
"2033","33","S3a",20.086429245
"2034","34","S3a",20.154699575
"2035","35","S3a",20.346008485
"2036","36","S3a",20.396685085
"2037","37","S3a",20.130120475
"2038","38","S3a",20.25501362
"2039","39","S3a",20.137311705
"2040","40","S3a",20.435394065
"2041","41","S3a",20.342157005
"2042","42","S3a",20.11769916
"2043","43","S3a",20.314450585
"2044","44","S3a",20.27960878
"2045","45","S3a",20.02928521
"2046","46","S3a",20.25928047
"2047","47","S3a",20.222007035
"2048","48","S3a",20.419404875
"2049","49","S3a",20.252211515
"2050","50","S3a",20.26574973
"2051","51","S3a",20.369427615
"2052","52","S3a",20.21341749
"2053","53","S3a",20.219498755
"2054","54","S3a",20.33042554
"2055","55","S3a",20.160580455
"2056","56","S3a",20.276434375
"2057","57","S3a",20.24351101
"2058","58","S3a",20.23532625
"2059","59","S3a",20.120274235
"2060","60","S3a",20.32633681
"2061","61","S3a",20.125987945
"2062","62","S3a",20.18338091
"2063","63","S3a",20.369084515
"2064","64","S3a",20.375685175
"2065","65","S3a",20.232575975
"2066","66","S3a",20.15562704
"2067","67","S3a",20.18020687
"2068","68","S3a",20.30592528
"2069","69","S3a",20.30862555
"2070","70","S3a",20.295158145
"2071","71","S3a",19.99666735
"2072","72","S3a",20.26895443
"2073","73","S3a",20.382548635
"2074","74","S3a",20.26012143
"2075","75","S3a",20.15787398
"2076","76","S3a",20.12338367
"2077","77","S3a",20.05071363
"2078","78","S3a",20.113998425
"2079","79","S3a",20.29294077
"2080","80","S3a",20.20002783
"2081","81","S3a",20.018200525
"2082","82","S3a",20.286666055
"2083","83","S3a",20.247105165
"2084","84","S3a",19.95952568
"2085","85","S3a",20.2636028
"2086","86","S3a",20.310347985
"2087","87","S3a",20.41211181
"2088","88","S3a",20.130880405
"2089","89","S3a",20.474691425
"2090","90","S3a",20.3189149
"2091","91","S3a",20.37551034
"2092","92","S3a",20.095782735
"2093","93","S3a",20.256634585
"2094","94","S3a",20.19721514
"2095","95","S3a",20.089980695
"2096","96","S3a",20.210908845
"2097","97","S3a",20.255702375
"2098","98","S3a",20.28779938
"2099","99","S3a",20.52625096
"2100","100","S3a",20.368493215
"2101","101","S3a",20.18526066
"2102","102","S3a",20.429173735
"2103","103","S3a",20.382708505
"2104","104","S3a",20.109955685
"2105","105","S3a",19.981577885
"2106","106","S3a",20.20488306
"2107","107","S3a",20.079566515
"2108","108","S3a",20.30485656
"2109","109","S3a",20.17242799
"2110","110","S3a",20.01919734
"2111","111","S3a",20.18366999
"2112","112","S3a",20.2581643
"2113","113","S3a",20.51846259
"2114","114","S3a",20.26298011
"2115","115","S3a",20.505446325
"2116","116","S3a",20.167370915
"2117","117","S3a",20.44334267
"2118","118","S3a",20.205188565
"2119","119","S3a",20.350661505
"2120","120","S3a",20.093946785
"2121","121","S3a",20.443040085
"2122","122","S3a",20.09411213
"2123","123","S3a",20.18411821
"2124","124","S3a",20.466533675
"2125","125","S3a",20.21372409
"2126","126","S3a",20.603191865
"2127","127","S3a",20.29287215
"2128","128","S3a",20.13473006
"2129","129","S3a",19.89737202
"2130","130","S3a",20.14654949
"2131","131","S3a",20.22590122
"2132","132","S3a",20.328586305
"2133","133","S3a",20.383863365
"2134","134","S3a",20.127915145
"2135","135","S3a",20.071186115
"2136","136","S3a",20.037339665
"2137","137","S3a",20.162053595
"2138","138","S3a",20.201567765
"2139","139","S3a",20.471628345
"2140","140","S3a",20.209830635
"2141","141","S3a",20.13642585
"2142","142","S3a",20.30217892
"2143","143","S3a",20.215791085
"2144","144","S3a",20.5195481
"2145","145","S3a",20.45875662
"2146","146","S3a",20.05999047
"2147","147","S3a",20.382637695
"2148","148","S3a",20.35322052
"2149","149","S3a",20.383960455
"2150","150","S3a",20.437945415
"2151","151","S3a",20.39307998
"2152","152","S3a",19.86988825
"2153","153","S3a",20.4508551
"2154","154","S3a",20.10132964
"2155","155","S3a",20.370923385
"2156","156","S3a",20.33893223
"2157","157","S3a",20.230634905
"2158","158","S3a",20.275770805
"2159","159","S3a",20.280609975
"2160","160","S3a",20.25136946
"2161","161","S3a",20.580395425
"2162","162","S3a",20.27903281
"2163","163","S3a",20.28062348
"2164","164","S3a",20.14954103
"2165","165","S3a",20.073846965
"2166","166","S3a",20.29171291
"2167","167","S3a",20.199094525
"2168","168","S3a",20.311034185
"2169","169","S3a",20.359785775
"2170","170","S3a",20.26088866
"2171","171","S3a",19.907601145
"2172","172","S3a",20.25768469
"2173","173","S3a",20.4788871
"2174","174","S3a",20.26331445
"2175","175","S3a",20.221710655
"2176","176","S3a",20.141333275
"2177","177","S3a",20.32793405
"2178","178","S3a",20.444607395
"2179","179","S3a",20.238574385
"2180","180","S3a",20.24073628
"2181","181","S3a",20.44610426
"2182","182","S3a",20.08801955
"2183","183","S3a",20.3092424
"2184","184","S3a",20.273654535
"2185","185","S3a",20.355686095
"2186","186","S3a",20.067228785
"2187","187","S3a",20.2115538
"2188","188","S3a",20.089698185
"2189","189","S3a",20.17127897
"2190","190","S3a",20.003545775
"2191","191","S3a",20.353148615
"2192","192","S3a",20.13488263
"2193","193","S3a",20.22772549
"2194","194","S3a",20.113549475
"2195","195","S3a",20.39421002
"2196","196","S3a",20.18876977
"2197","197","S3a",20.22604649
"2198","198","S3a",20.212022825
"2199","199","S3a",20.228983645
"2200","200","S3a",20.19854885
"2201","201","S3a",20.20154988
"2202","202","S3a",20.107811675
"2203","203","S3a",20.275475155
"2204","204","S3a",20.27283438
"2205","205","S3a",20.153168765
"2206","206","S3a",20.367274115
"2207","207","S3a",20.433361015
"2208","208","S3a",20.34205006
"2209","209","S3a",20.171109975
"2210","210","S3a",20.090918015
"2211","211","S3a",20.14757222
"2212","212","S3a",20.193496885
"2213","213","S3a",19.98098184
"2214","214","S3a",20.321681965
"2215","215","S3a",20.528403365
"2216","216","S3a",20.2615515
"2217","217","S3a",20.368245745
"2218","218","S3a",20.581104985
"2219","219","S3a",20.340522535
"2220","220","S3a",20.30984319
"2221","221","S3a",20.13229186
"2222","222","S3a",20.03847372
"2223","223","S3a",19.93834181
"2224","224","S3a",20.39000303
"2225","225","S3a",20.20744025
"2226","226","S3a",20.305549695
"2227","227","S3a",19.99819962
"2228","228","S3a",20.364839565
"2229","229","S3a",20.16046694
"2230","230","S3a",20.13254152
"2231","231","S3a",20.216256825
"2232","232","S3a",19.982778735
"2233","233","S3a",20.310677945
"2234","234","S3a",20.21612725
"2235","235","S3a",20.12452758
"2236","236","S3a",20.321955715
"2237","237","S3a",20.358927295
"2238","238","S3a",20.30257531
"2239","239","S3a",20.22186943
"2240","240","S3a",20.136025445
"2241","241","S3a",20.39599706
"2242","242","S3a",20.37578628
"2243","243","S3a",19.879005585
"2244","244","S3a",20.238486785
"2245","245","S3a",20.333821865
"2246","246","S3a",20.43862468
"2247","247","S3a",20.29545051
"2248","248","S3a",20.474546155
"2249","249","S3a",20.121283095
"2250","250","S3a",20.18703894
"2251","251","S3a",20.118966805
"2252","252","S3a",20.23139739
"2253","253","S3a",20.283878185
"2254","254","S3a",20.388088605
"2255","255","S3a",20.395629505
"2256","256","S3a",20.075710655
"2257","257","S3a",20.23498899
"2258","258","S3a",20.29022809
"2259","259","S3a",20.177449295
"2260","260","S3a",20.07988005
"2261","261","S3a",20.111152885
"2262","262","S3a",20.21395842
"2263","263","S3a",19.96096013
"2264","264","S3a",20.295918805
"2265","265","S3a",20.41327689
"2266","266","S3a",20.472091895
"2267","267","S3a",20.377084585
"2268","268","S3a",20.351300985
"2269","269","S3a",20.18258302
"2270","270","S3a",20.459173815
"2271","271","S3a",20.404289495
"2272","272","S3a",20.12866595
"2273","273","S3a",20.057241655
"2274","274","S3a",19.976312395
"2275","275","S3a",20.366303945
"2276","276","S3a",20.384587525
"2277","277","S3a",20.218816205
"2278","278","S3a",20.26738274
"2279","279","S3a",20.205433115
"2280","280","S3a",19.854657165
"2281","281","S3a",20.261004
"2282","282","S3a",20.330610595
"2283","283","S3a",20.060625935
"2284","284","S3a",20.324507795
"2285","285","S3a",20.269163575
"2286","286","S3a",20.268152525
"2287","287","S3a",20.36153303
"2288","288","S3a",20.35615512
"2289","289","S3a",20.45464307
"2290","290","S3a",20.305851915
"2291","291","S3a",20.41430108
"2292","292","S3a",20.538909525
"2293","293","S3a",20.208698405
"2294","294","S3a",19.977829335
"2295","295","S3a",20.13535275
"2296","296","S3a",20.10049525
"2297","297","S3a",20.102786355
"2298","298","S3a",20.418885845
"2299","299","S3a",20.3154985
"2300","300","S3a",20.198481325
"2301","301","S3a",20.260643015
"2302","302","S3a",20.268010175
"2303","303","S3a",20.375220895
"2304","304","S3a",20.142230445
"2305","305","S3a",20.097982225
"2306","306","S3a",20.093299275
"2307","307","S3a",20.168771055
"2308","308","S3a",20.02627396
"2309","309","S3a",20.166762095
"2310","310","S3a",20.26279907
"2311","311","S3a",20.214480005
"2312","312","S3a",20.35269784
"2313","313","S3a",20.02177424
"2314","314","S3a",20.236719455
"2315","315","S3a",20.434696915
"2316","316","S3a",20.323355855
"2317","317","S3a",20.3323177
"2318","318","S3a",20.23146674
"2319","319","S3a",20.176720025
"2320","320","S3a",20.24119545
"2321","321","S3a",20.435259745
"2322","322","S3a",20.22592823
"2323","323","S3a",20.119819445
"2324","324","S3a",20.16773482
"2325","325","S3a",20.28498961
"2326","326","S3a",19.9108084
"2327","327","S3a",20.336589295
"2328","328","S3a",20.358178315
"2329","329","S3a",20.19071376
"2330","330","S3a",20.21899542
"2331","331","S3a",20.314148365
"2332","332","S3a",20.221735475
"2333","333","S3a",20.06963158
"2334","334","S3a",20.15321877
"2335","335","S3a",20.27635955
"2336","336","S3a",20.22389007
"2337","337","S3a",20.139089985
"2338","338","S3a",20.235532475
"2339","339","S3a",20.433613595
"2340","340","S3a",20.18621477
"2341","341","S3a",19.9978974
"2342","342","S3a",20.3849872
"2343","343","S3a",20.298589145
"2344","344","S3a",20.266112175
"2345","345","S3a",20.13875966
"2346","346","S3a",19.92319139
"2347","347","S3a",20.295837045
"2348","348","S3a",20.14652175
"2349","349","S3a",20.38928909
"2350","350","S3a",20.259782345
"2351","351","S3a",20.067630285
"2352","352","S3a",20.05374532
"2353","353","S3a",20.5456091
"2354","354","S3a",20.22655384
"2355","355","S3a",20.20785416
"2356","356","S3a",19.90365732
"2357","357","S3a",20.3945575
"2358","358","S3a",20.140765335
"2359","359","S3a",20.16394758
"2360","360","S3a",20.405794025
"2361","361","S3a",20.21041062
"2362","362","S3a",20.039332565
"2363","363","S3a",20.307946285
"2364","364","S3a",20.089416405
"2365","365","S3a",20.39168203
"2366","366","S3a",20.13725221
"2367","367","S3a",20.141759595
"2368","368","S3a",20.20321939
"2369","369","S3a",20.24102171
"2370","370","S3a",20.37503219
"2371","371","S3a",20.127041335
"2372","372","S3a",20.32533379
"2373","373","S3a",20.080789265
"2374","374","S3a",20.12995878
"2375","375","S3a",20.38345639
"2376","376","S3a",20.176003165
"2377","377","S3a",20.02474169
"2378","378","S3a",20.30111604
"2379","379","S3a",20.11926793
"2380","380","S3a",20.20308434
"2381","381","S3a",20.25051755
"2382","382","S3a",20.178530425
"2383","383","S3a",20.346057395
"2384","384","S3a",20.04356766
"2385","385","S3a",20.298759965
"2386","386","S3a",20.37206328
"2387","387","S3a",19.95562456
"2388","388","S3a",20.367190895
"2389","389","S3a",20.336399495
"2390","390","S3a",19.8932592
"2391","391","S3a",20.022952825
"2392","392","S3a",20.151829945
"2393","393","S3a",20.136114505
"2394","394","S3a",19.98490632
"2395","395","S3a",20.5323961
"2396","396","S3a",20.28974483
"2397","397","S3a",20.262213975
"2398","398","S3a",20.32748218
"2399","399","S3a",20.2567773
"2400","400","S3a",20.168379045
"2401","401","S3a",20.214866905
"2402","402","S3a",20.440250755
"2403","403","S3a",20.14942861
"2404","404","S3a",20.278909805
"2405","405","S3a",20.123995775
"2406","406","S3a",20.41890081
"2407","407","S3a",20.203035065
"2408","408","S3a",20.2819477
"2409","409","S3a",20.29635425
"2410","410","S3a",20.31363919
"2411","411","S3a",20.0918557
"2412","412","S3a",20.1835583
"2413","413","S3a",20.19867952
"2414","414","S3a",20.10775364
"2415","415","S3a",20.271817855
"2416","416","S3a",20.27726475
"2417","417","S3a",20.14636699
"2418","418","S3a",20.19526166
"2419","419","S3a",20.33724447
"2420","420","S3a",20.16432426
"2421","421","S3a",20.108845355
"2422","422","S3a",20.27962995
"2423","423","S3a",20.185545725
"2424","424","S3a",20.1135951
"2425","425","S3a",20.326149565
"2426","426","S3a",20.32480746
"2427","427","S3a",20.21533301
"2428","428","S3a",20.306681925
"2429","429","S3a",20.352037555
"2430","430","S3a",20.016630295
"2431","431","S3a",20.30919641
"2432","432","S3a",20.304963505
"2433","433","S3a",20.128922545
"2434","434","S3a",20.296382355
"2435","435","S3a",20.403297425
"2436","436","S3a",20.02629513
"2437","437","S3a",20.28731758
"2438","438","S3a",20.19482658
"2439","439","S3a",20.29914942
"2440","440","S3a",20.30369294
"2441","441","S3a",20.34472405
"2442","442","S3a",20.36652112
"2443","443","S3a",20.240089865
"2444","444","S3a",20.172072115
"2445","445","S3a",20.311611615
"2446","446","S3a",20.181421955
"2447","447","S3a",19.947197075
"2448","448","S3a",20.24228534
"2449","449","S3a",20.308287925
"2450","450","S3a",20.42319905
"2451","451","S3a",20.25921258
"2452","452","S3a",19.88466856
"2453","453","S3a",20.34916172
"2454","454","S3a",20.26725426
"2455","455","S3a",20.128810855
"2456","456","S3a",20.22303816
"2457","457","S3a",20.19352572
"2458","458","S3a",20.213170385
"2459","459","S3a",20.149623155
"2460","460","S3a",20.23291433
"2461","461","S3a",20.153709695
"2462","462","S3a",20.42453568
"2463","463","S3a",20.36993168
"2464","464","S3a",20.139574705
"2465","465","S3a",20.32459065
"2466","466","S3a",20.471488915
"2467","467","S3a",20.402101685
"2468","468","S3a",20.25513845
"2469","469","S3a",20.586900455
"2470","470","S3a",20.26225449
"2471","471","S3a",20.222442115
"2472","472","S3a",20.253641585
"2473","473","S3a",20.41935779
"2474","474","S3a",20.375348645
"2475","475","S3a",20.17564802
"2476","476","S3a",20.24852976
"2477","477","S3a",20.228085015
"2478","478","S3a",20.243696065
"2479","479","S3a",20.34033894
"2480","480","S3a",20.139584925
"2481","481","S3a",20.316936235
"2482","482","S3a",20.342388415
"2483","483","S3a",20.22772549
"2484","484","S3a",20.41916799
"2485","485","S3a",20.371995755
"2486","486","S3a",20.255265105
"2487","487","S3a",20.34536645
"2488","488","S3a",20.41965125
"2489","489","S3a",20.091921765
"2490","490","S3a",20.335855645
"2491","491","S3a",20.51346939
"2492","492","S3a",20.223644425
"2493","493","S3a",20.29880413
"2494","494","S3a",20.19668078
"2495","495","S3a",20.23517587
"2496","496","S3a",20.15746883
"2497","497","S3a",20.254126305
"2498","498","S3a",20.23186897
"2499","499","S3a",20.434769915
"2500","500","S3a",20.41696047
"2501","1","S4",20.362286025
"2502","2","S4",20.13163705
"2503","3","S4",20.45335316
"2504","4","S4",20.51322703
"2505","5","S4",20.323036845
"2506","6","S4",20.25277179
"2507","7","S4",20.424542615
"2508","8","S4",20.25801246
"2509","9","S4",20.234627275
"2510","10","S4",20.20193824
"2511","11","S4",20.171358905
"2512","12","S4",20.380154235
"2513","13","S4",20.23217338
"2514","14","S4",19.991935855
"2515","15","S4",20.322976255
"2516","16","S4",20.16661281
"2517","17","S4",20.161367395
"2518","18","S4",20.44824681
"2519","19","S4",20.269331475
"2520","20","S4",20.46370821
"2521","21","S4",20.25132931
"2522","22","S4",20.35867727
"2523","23","S4",20.17833661
"2524","24","S4",20.4358828
"2525","25","S4",20.685567255
"2526","26","S4",20.40094719
"2527","27","S4",20.30804228
"2528","28","S4",20.38138319
"2529","29","S4",20.4386787
"2530","30","S4",20.4194578
"2531","31","S4",20.39867324
"2532","32","S4",20.54445862
"2533","33","S4",20.17017594
"2534","34","S4",20.24873927
"2535","35","S4",20.447497465
"2536","36","S4",20.47648029
"2537","37","S4",20.23607669
"2538","38","S4",20.35101592
"2539","39","S4",20.234359
"2540","40","S4",20.51010482
"2541","41","S4",20.429332145
"2542","42","S4",20.20616786
"2543","43","S4",20.41390177
"2544","44","S4",20.4051279
"2545","45","S4",20.11649028
"2546","46","S4",20.366023625
"2547","47","S4",20.2848166
"2548","48","S4",20.507450905
"2549","49","S4",20.354377935
"2550","50","S4",20.34849669
"2551","51","S4",20.465831415
"2552","52","S4",20.290364235
"2553","53","S4",20.321717005
"2554","54","S4",20.393642445
"2555","55","S4",20.21567027
"2556","56","S4",20.37847487
"2557","57","S4",20.35034432
"2558","58","S4",20.33800148
"2559","59","S4",20.20961638
"2560","60","S4",20.39081698
"2561","61","S4",20.22044593
"2562","62","S4",20.23337423
"2563","63","S4",20.43932329
"2564","64","S4",20.48384964
"2565","65","S4",20.333019595
"2566","66","S4",20.227280555
"2567","67","S4",20.286666055
"2568","68","S4",20.39525684
"2569","69","S4",20.38158321
"2570","70","S4",20.38551864
"2571","71","S4",20.058562955
"2572","72","S4",20.36421578
"2573","73","S4",20.46716987
"2574","74","S4",20.354666285
"2575","75","S4",20.24566378
"2576","76","S4",20.194169945
"2577","77","S4",20.16073777
"2578","78","S4",20.190709015
"2579","79","S4",20.38039477
"2580","80","S4",20.27714211
"2581","81","S4",20.120207075
"2582","82","S4",20.364957095
"2583","83","S4",20.3109798
"2584","84","S4",20.03903728
"2585","85","S4",20.34740169
"2586","86","S4",20.378754825
"2587","87","S4",20.4946551
"2588","88","S4",20.228855165
"2589","89","S4",20.546367205
"2590","90","S4",20.421870815
"2591","91","S4",20.44752338
"2592","92","S4",20.21055954
"2593","93","S4",20.35349135
"2594","94","S4",20.277376075
"2595","95","S4",20.162706945
"2596","96","S4",20.288766265
"2597","97","S4",20.335730815
"2598","98","S4",20.386318355
"2599","99","S4",20.62109256
"2600","100","S4",20.45872961
"2601","101","S4",20.28092497
"2602","102","S4",20.53003236
"2603","103","S4",20.44733869
"2604","104","S4",20.21935531
"2605","105","S4",20.053944245
"2606","106","S4",20.27609237
"2607","107","S4",20.15882955
"2608","108","S4",20.373858715
"2609","109","S4",20.275216005
"2610","110","S4",20.11361043
"2611","111","S4",20.287069745
"2612","112","S4",20.35388555
"2613","113","S4",20.613457855
"2614","114","S4",20.33903443
"2615","115","S4",20.590381095
"2616","116","S4",20.239743845
"2617","117","S4",20.50380346
"2618","118","S4",20.303615195
"2619","119","S4",20.455626015
"2620","120","S4",20.176249905
"2621","121","S4",20.492847985
"2622","122","S4",20.20520791
"2623","123","S4",20.264752915
"2624","124","S4",20.54725817
"2625","125","S4",20.29284879
"2626","126","S4",20.68235051
"2627","127","S4",20.36488373
"2628","128","S4",20.24244375
"2629","129","S4",19.973776375
"2630","130","S4",20.245567785
"2631","131","S4",20.32108154
"2632","132","S4",20.384707245
"2633","133","S4",20.493312265
"2634","134","S4",20.1800032
"2635","135","S4",20.18115952
"2636","136","S4",20.10919758
"2637","137","S4",20.26563074
"2638","138","S4",20.317506
"2639","139","S4",20.54504773
"2640","140","S4",20.27491342
"2641","141","S4",20.225025585
"2642","142","S4",20.37195962
"2643","143","S4",20.30201467
"2644","144","S4",20.589096295
"2645","145","S4",20.53255889
"2646","146","S4",20.14103507
"2647","147","S4",20.45164496
"2648","148","S4",20.43419723
"2649","149","S4",20.475218485
"2650","150","S4",20.513979295
"2651","151","S4",20.457399915
"2652","152","S4",19.93503053
"2653","153","S4",20.5313887
"2654","154","S4",20.184016375
"2655","155","S4",20.43860424
"2656","156","S4",20.39083961
"2657","157","S4",20.288762615
"2658","158","S4",20.34301658
"2659","159","S4",20.37562714
"2660","160","S4",20.36173232
"2661","161","S4",20.655767195
"2662","162","S4",20.362294055
"2663","163","S4",20.37223775
"2664","164","S4",20.250051445
"2665","165","S4",20.13660616
"2666","166","S4",20.382633315
"2667","167","S4",20.29640097
"2668","168","S4",20.385597845
"2669","169","S4",20.475901035
"2670","170","S4",20.334021155
"2671","171","S4",20.007346155
"2672","172","S4",20.31382023
"2673","173","S4",20.544148005
"2674","174","S4",20.355909475
"2675","175","S4",20.319090465
"2676","176","S4",20.233454895
"2677","177","S4",20.437198625
"2678","178","S4",20.515715235
"2679","179","S4",20.338649355
"2680","180","S4",20.30917597
"2681","181","S4",20.497820745
"2682","182","S4",20.180978115
"2683","183","S4",20.3874546
"2684","184","S4",20.37823835
"2685","185","S4",20.434406375
"2686","186","S4",20.17004965
"2687","187","S4",20.29916621
"2688","188","S4",20.167743945
"2689","189","S4",20.226926505
"2690","190","S4",20.08325484
"2691","191","S4",20.430649065
"2692","192","S4",20.22354916
"2693","193","S4",20.32594991
"2694","194","S4",20.193698365
"2695","195","S4",20.48530818
"2696","196","S4",20.275663495
"2697","197","S4",20.31574816
"2698","198","S4",20.2989129
"2699","199","S4",20.32422127
"2700","200","S4",20.265745715
"2701","201","S4",20.31175214
"2702","202","S4",20.2024799
"2703","203","S4",20.364616185
"2704","204","S4",20.34124122
"2705","205","S4",20.26618919
"2706","206","S4",20.44601228
"2707","207","S4",20.505137535
"2708","208","S4",20.431100205
"2709","209","S4",20.27586315
"2710","210","S4",20.16607115
"2711","211","S4",20.240988495
"2712","212","S4",20.25338499
"2713","213","S4",20.08365926
"2714","214","S4",20.39627592
"2715","215","S4",20.59267512
"2716","216","S4",20.363773765
"2717","217","S4",20.419290995
"2718","218","S4",20.663806685
"2719","219","S4",20.412566965
"2720","220","S4",20.39421586
"2721","221","S4",20.221296745
"2722","222","S4",20.127461815
"2723","223","S4",20.061203
"2724","224","S4",20.453709765
"2725","225","S4",20.355213785
"2726","226","S4",20.403379185
"2727","227","S4",20.08124296
"2728","228","S4",20.44464718
"2729","229","S4",20.23671544
"2730","230","S4",20.25075772
"2731","231","S4",20.282778075
"2732","232","S4",20.10316997
"2733","233","S4",20.387191435
"2734","234","S4",20.302843585
"2735","235","S4",20.205458665
"2736","236","S4",20.41995274
"2737","237","S4",20.442772905
"2738","238","S4",20.36006865
"2739","239","S4",20.295336265
"2740","240","S4",20.18832958
"2741","241","S4",20.493095455
"2742","242","S4",20.49738311
"2743","243","S4",19.998907355
"2744","244","S4",20.32454977
"2745","245","S4",20.408918425
"2746","246","S4",20.508351725
"2747","247","S4",20.369902115
"2748","248","S4",20.5635671
"2749","249","S4",20.17223746
"2750","250","S4",20.272453685
"2751","251","S4",20.22667064
"2752","252","S4",20.316620875
"2753","253","S4",20.37150045
"2754","254","S4",20.4621482
"2755","255","S4",20.49044154
"2756","256","S4",20.15549418
"2757","257","S4",20.33187751
"2758","258","S4",20.37716452
"2759","259","S4",20.233565855
"2760","260","S4",20.18387585
"2761","261","S4",20.19280083
"2762","262","S4",20.32119031
